load 2 P A,load 2 Q A,load2 P B,load 2 Q B,load 2 P C,load 2 Q C,load 1 P A,load 1 A,load 1 P B,load 1 Q B,load 1 P C,load 1 Q C,load 3 P,load 3 Q
0.0985,0.047705727,0.099914808,0.050036706,0.100024809,0.049382642,0.1435,0.069500222,0.149761837,0.071878833,0.156234094,0.072791024,0.1,0.04843221
0.0985,0.047705727,0.103822757,0.050758364,0.102768134,0.04890191,0.1535,0.074343443,0.158320873,0.074343844,0.166094234,0.074376213,0.1,0.04843221
0.0985,0.047705727,0.10613373,0.047955822,0.100152914,0.047908959,0.1385,0.067078612,0.139872421,0.070417613,0.141002197,0.071708958,0.12,0.058118653
0.0985,0.047705727,0.099072317,0.052109083,0.101178119,0.049634022,0.1435,0.069500222,0.1484842,0.072311841,0.154597159,0.075136963,0.1,0.04843221
0.0985,0.047705727,0.102826572,0.051765317,0.099291601,0.047758503,0.1535,0.074343443,0.155404652,0.077628319,0.157564913,0.079279036,0.1,0.04843221
0.0935,0.045284117,0.095378602,0.046282431,0.096477104,0.045692649,0.1535,0.074343443,0.160156819,0.076597921,0.162997737,0.077900021,0.1,0.04843221
0.0935,0.045284117,0.093767578,0.049220011,0.094747653,0.046516061,0.1435,0.069500222,0.148014628,0.071804409,0.155366959,0.07372891,0.1,0.04843221
0.0985,0.047705727,0.104811534,0.050324579,0.101641982,0.04945037,0.1435,0.069500222,0.145767981,0.071604074,0.152684162,0.074038796,0.1,0.04843221
0.0935,0.045284117,0.094235741,0.045899319,0.094383102,0.046506636,0.1485,0.071921833,0.152149793,0.072100088,0.159679899,0.073206143,0.12,0.058118653
0.0935,0.045284117,0.095282631,0.045898936,0.093854894,0.046614378,0.1485,0.071921833,0.153257305,0.072912375,0.159005465,0.075716407,0.1,0.04843221
0.0985,0.047705727,0.107296285,0.052102028,0.100169405,0.048321858,0.1435,0.069500222,0.145987002,0.069899222,0.149788044,0.070330501,0.12,0.058118653
0.0985,0.047705727,0.099185556,0.047941533,0.099566582,0.048921287,0.1535,0.074343443,0.155086226,0.077752531,0.159978931,0.078150442,0.1,0.04843221
0.0985,0.047705727,0.100405836,0.048208713,0.103290281,0.049906518,0.1485,0.071921833,0.150674384,0.074600241,0.153154007,0.074830854,0.12,0.058118653
0.0985,0.047705727,0.104461904,0.049849509,0.099816074,0.049094746,0.1535,0.074343443,0.157319051,0.075178247,0.160761103,0.078031451,0.1,0.04843221
0.0935,0.045284117,0.098827681,0.048025587,0.097531637,0.046627825,0.1485,0.071921833,0.153190537,0.072288436,0.154275696,0.075149969,0.1,0.04843221
0.0985,0.047705727,0.105946519,0.051306874,0.098846381,0.049220617,0.1585,0.076765054,0.162720595,0.078479683,0.163069223,0.079387076,0.1,0.04843221
0.0985,0.047705727,0.101457409,0.051834912,0.102958631,0.048273374,0.1435,0.069500222,0.143785514,0.072288072,0.144103876,0.072499379,0.1,0.04843221
0.0985,0.047705727,0.106582376,0.051743982,0.102120544,0.048535693,0.1535,0.074343443,0.158008809,0.076915158,0.162480877,0.079364543,0.1,0.04843221
0.0985,0.047705727,0.101523759,0.051739198,0.099461169,0.049124478,0.1385,0.067078612,0.140821705,0.06992203,0.143399081,0.072744767,0.1,0.04843221
0.0985,0.047705727,0.103477158,0.049540629,0.098901901,0.048857054,0.1535,0.074343443,0.158393614,0.075682162,0.163005662,0.078059374,0.12,0.058118653
0.0985,0.047705727,0.102611088,0.050408477,0.100294407,0.049869492,0.1535,0.074343443,0.154211586,0.074375976,0.161780198,0.077324522,0.1,0.04843221
0.0985,0.047705727,0.100071135,0.049466629,0.099167048,0.047902202,0.1485,0.071921833,0.15127576,0.072230347,0.154641096,0.073220377,0.1,0.04843221
0.0985,0.047705727,0.101569754,0.049144333,0.102514073,0.0495526,0.1385,0.067078612,0.142590674,0.067644954,0.142762483,0.071020009,0.1,0.04843221
0.0985,0.047705727,0.100433099,0.051650908,0.102013377,0.048479859,0.1485,0.071921833,0.151013099,0.074492883,0.153139763,0.076056417,0.12,0.058118653
0.0935,0.045284117,0.102806376,0.048006486,0.095657188,0.045578653,0.1435,0.069500222,0.149411517,0.071788744,0.153194339,0.074481351,0.1,0.04843221
0.0935,0.045284117,0.101233939,0.047817582,0.093751661,0.045407051,0.1585,0.076765054,0.159440617,0.078101652,0.162107661,0.079140781,0.1,0.04843221
0.0985,0.047705727,0.099944911,0.052112628,0.100637828,0.049457412,0.1585,0.076765054,0.164514794,0.078061369,0.168667919,0.078987078,0.1,0.04843221
0.0985,0.047705727,0.106528059,0.050601511,0.099983433,0.049370277,0.1535,0.074343443,0.157469285,0.074451452,0.162733752,0.077280796,0.1,0.04843221
0.0985,0.047705727,0.099787077,0.049004786,0.100980304,0.048940115,0.1485,0.071921833,0.149944459,0.073509217,0.153996857,0.075337207,0.1,0.04843221
0.0985,0.047705727,0.108229082,0.049314185,0.102411419,0.048792839,0.1535,0.074343443,0.155295693,0.074666606,0.156050046,0.074914617,0.1,0.04843221
0.0935,0.045284117,0.09426813,0.048720244,0.095726516,0.047249729,0.1535,0.074343443,0.161063263,0.076499425,0.162143648,0.078017737,0.12,0.058118653
0.0985,0.047705727,0.099175574,0.050259169,0.099165942,0.048940726,0.1485,0.071921833,0.153249218,0.073091348,0.157650457,0.075690403,0.1,0.04843221
0.0935,0.045284117,0.096760236,0.045855796,0.096815564,0.046090827,0.1535,0.074343443,0.158635201,0.076464371,0.163535413,0.079357162,0.1,0.04843221
0.0985,0.047705727,0.103426252,0.051253207,0.100787726,0.048212948,0.1535,0.074343443,0.154958848,0.077543329,0.160332468,0.07932428,0.12,0.058118653
0.0985,0.047705727,0.104576845,0.052281743,0.101333304,0.047880249,0.1535,0.074343443,0.159050333,0.076306379,0.160263438,0.079959276,0.1,0.04843221
0.0985,0.047705727,0.1074218,0.050211586,0.102047978,0.048323456,0.1535,0.074343443,0.156642187,0.075000371,0.163038965,0.075059275,0.1,0.04843221
0.0985,0.047705727,0.102020949,0.048197235,0.101083661,0.048200981,0.1435,0.069500222,0.143597017,0.071193887,0.146422932,0.071449639,0.1,0.04843221
0.0985,0.047705727,0.100857698,0.048151115,0.102900651,0.049404451,0.1535,0.074343443,0.154576023,0.076321835,0.161854896,0.078859235,0.1,0.04843221
0.0985,0.047705727,0.101545922,0.050505284,0.100847385,0.047728043,0.1485,0.071921833,0.151306725,0.073163251,0.15144446,0.076205391,0.12,0.058118653
0.0985,0.047705727,0.09914817,0.048861112,0.098670892,0.049032177,0.1385,0.067078612,0.141254562,0.069134492,0.1436278,0.069648284,0.1,0.04843221
0.0985,0.047705727,0.098766027,0.050715218,0.100588875,0.048153945,0.1535,0.074343443,0.160580181,0.07611208,0.168017138,0.078887551,0.1,0.04843221
0.0935,0.045284117,0.095292743,0.045664735,0.097109685,0.047520613,0.1485,0.071921833,0.15422896,0.072039202,0.161793354,0.073118725,0.12,0.058118653
0.0985,0.047705727,0.106000667,0.049950085,0.098797281,0.048042445,0.1535,0.074343443,0.15381058,0.075428724,0.156233793,0.075529214,0.1,0.04843221
0.0985,0.047705727,0.099274062,0.052083187,0.099015291,0.048478919,0.1585,0.076765054,0.162748603,0.077427556,0.170141885,0.077774388,0.12,0.058118653
0.0935,0.045284117,0.100520046,0.048180665,0.09757843,0.047513378,0.1535,0.074343443,0.156340443,0.074625748,0.161393428,0.076820494,0.1,0.04843221
0.0985,0.047705727,0.105967671,0.049448666,0.099689184,0.048456417,0.1535,0.074343443,0.154208965,0.075584613,0.157940916,0.079271348,0.1,0.04843221
0.0985,0.047705727,0.106276488,0.048416085,0.102111131,0.048529727,0.1435,0.069500222,0.145636298,0.07190862,0.152197301,0.073553368,0.1,0.04843221
0.0985,0.047705727,0.102627538,0.051856303,0.099668704,0.048799939,0.1535,0.074343443,0.158153654,0.076109086,0.159133725,0.079676141,0.1,0.04843221
0.0985,0.047705727,0.103912219,0.050896839,0.100215539,0.050011651,0.1435,0.069500222,0.144948979,0.070995431,0.147901765,0.072712542,0.1,0.04843221
0.0935,0.045284117,0.101057363,0.04797427,0.093792136,0.047251508,0.1385,0.067078612,0.141402152,0.069916449,0.146711028,0.073410381,0.1,0.04843221
0.0985,0.047705727,0.10384766,0.047745543,0.099652878,0.048779634,0.1535,0.074343443,0.154099672,0.07797105,0.157407744,0.081256917,0.1,0.04843221
0.1785,0.086451496,0.194668617,0.090093136,0.186904596,0.087072433,0.2335,0.113089211,0.239652718,0.117589884,0.241360638,0.121660774,0.1,0.04843221
0.1735,0.084029885,0.177259891,0.088106826,0.178366285,0.088093034,0.2335,0.113089211,0.236584083,0.113368357,0.243055519,0.113799732,0.1,0.04843221
0.1785,0.086451496,0.185271422,0.094674506,0.178823475,0.090173724,0.2285,0.110667601,0.230234724,0.115053996,0.241218394,0.117027793,0.1,0.04843221
0.1785,0.086451496,0.18242405,0.088047743,0.18111671,0.089817925,0.2335,0.113089211,0.238081551,0.114634055,0.24753307,0.1150088,0.12,0.058118653
0.1785,0.086451496,0.179218765,0.090641626,0.184860712,0.088637698,0.2285,0.110667601,0.233228797,0.113181138,0.241644355,0.116788563,0.1,0.04843221
0.1785,0.086451496,0.18300696,0.091173579,0.181560028,0.0905645,0.2335,0.113089211,0.238037656,0.11393666,0.242509415,0.116437963,0.12,0.058118653
0.1735,0.084029885,0.175934859,0.08751144,0.179296092,0.084641268,0.2285,0.110667601,0.228792719,0.115536929,0.22938915,0.120503782,0.1,0.04843221
0.1785,0.086451496,0.184878884,0.092063284,0.184839094,0.089165512,0.2335,0.113089211,0.240753053,0.114963975,0.248515129,0.118656548,0.1,0.04843221
0.1785,0.086451496,0.183255781,0.09432772,0.182450041,0.090681807,0.2185,0.10582438,0.220370447,0.10713367,0.221908363,0.111809525,0.12,0.058118653
0.1785,0.086451496,0.183360736,0.089906462,0.181633193,0.090118462,0.2335,0.113089211,0.245014528,0.114865531,0.251260367,0.116423123,0.12,0.058118653
0.1785,0.086451496,0.182839374,0.094111386,0.180671566,0.088325841,0.2335,0.113089211,0.239756613,0.117195075,0.2487704,0.119354571,0.1,0.04843221
0.1785,0.086451496,0.187926937,0.090077726,0.182312823,0.089829207,0.2285,0.110667601,0.235633338,0.114203988,0.247342136,0.117060154,0.12,0.058118653
0.1785,0.086451496,0.181444046,0.091091428,0.180848354,0.089905922,0.2235,0.10824599,0.22654873,0.111888315,0.231378555,0.113252983,0.1,0.04843221
0.1785,0.086451496,0.18313863,0.089608784,0.181801678,0.088321785,0.2385,0.115510822,0.25041063,0.118149089,0.258365169,0.118702152,0.12,0.058118653
0.1785,0.086451496,0.185354987,0.088723676,0.18726287,0.090254439,0.2335,0.113089211,0.244045884,0.118489122,0.246527233,0.120849656,0.1,0.04843221
0.1785,0.086451496,0.187056813,0.090376813,0.182145796,0.088834351,0.2285,0.110667601,0.229246191,0.115915996,0.240207061,0.117531502,0.1,0.04843221
0.1785,0.086451496,0.187284225,0.094271947,0.185389888,0.089108963,0.2235,0.10824599,0.229720624,0.111356393,0.232966469,0.112436589,0.1,0.04843221
0.1785,0.086451496,0.184521361,0.090149249,0.184316286,0.086677028,0.2285,0.110667601,0.234818176,0.114838771,0.236945278,0.117873141,0.1,0.04843221
0.1735,0.084029885,0.186675914,0.084760321,0.173602495,0.085000071,0.2185,0.10582438,0.220196397,0.107730452,0.226989256,0.112218213,0.1,0.04843221
0.1785,0.086451496,0.194468182,0.091809687,0.185410648,0.088781988,0.2285,0.110667601,0.228842214,0.112752909,0.235173058,0.11690868,0.1,0.04843221
0.1785,0.086451496,0.195139803,0.089276478,0.182196832,0.090152355,0.2335,0.113089211,0.235852543,0.114673287,0.246029819,0.117286417,0.12,0.058118653
0.1785,0.086451496,0.180452086,0.087048416,0.183794764,0.08944705,0.2335,0.113089211,0.235908693,0.117263107,0.247076562,0.123048275,0.1,0.04843221
0.1785,0.086451496,0.184083005,0.09161894,0.184171252,0.089366157,0.2285,0.110667601,0.231658543,0.113893378,0.242667154,0.118257871,0.1,0.04843221
0.1785,0.086451496,0.185483946,0.092279564,0.186621805,0.088430762,0.2185,0.10582438,0.219777632,0.109239821,0.223234854,0.110710512,0.12,0.058118653
0.1785,0.086451496,0.188614145,0.087355989,0.179199591,0.08704318,0.2335,0.113089211,0.23937638,0.113334347,0.242792005,0.115076188,0.12,0.058118653
0.1785,0.086451496,0.193478948,0.087235532,0.184369188,0.087832208,0.2235,0.10824599,0.234399382,0.108536903,0.235492494,0.109905263,0.1,0.04843221
0.1785,0.086451496,0.178988336,0.087926461,0.186331333,0.089266212,0.2235,0.10824599,0.22653994,0.111411111,0.230037615,0.116162498,0.1,0.04843221
0.1785,0.086451496,0.190880048,0.087348322,0.180760174,0.087166972,0.2285,0.110667601,0.23211306,0.115624458,0.239514132,0.12076275,0.1,0.04843221
0.1785,0.086451496,0.184093923,0.088844993,0.181782024,0.086873074,0.2385,0.115510822,0.241451368,0.116675849,0.243275924,0.122227621,0.12,0.058118653
0.1735,0.084029885,0.190044122,0.089844262,0.180868481,0.088072597,0.2185,0.10582438,0.226375294,0.108295073,0.234633962,0.110878664,0.12,0.058118653
0.1735,0.084029885,0.174726671,0.090969381,0.180764648,0.087558612,0.2285,0.110667601,0.238200826,0.114163716,0.244812959,0.11420011,0.1,0.04843221
0.1785,0.086451496,0.187318181,0.091102701,0.17976337,0.087189447,0.2335,0.113089211,0.23687466,0.113417152,0.243795975,0.118918031,0.12,0.058118653
0.1735,0.084029885,0.182175957,0.090071341,0.174360133,0.084921236,0.2385,0.115510822,0.245405689,0.11973953,0.249392051,0.120401221,0.1,0.04843221
0.1785,0.086451496,0.189934664,0.090607684,0.184581313,0.089368091,0.2335,0.113089211,0.236035986,0.113849404,0.243012719,0.117742752,0.1,0.04843221
0.1785,0.086451496,0.181705008,0.093223783,0.186513103,0.090649688,0.2285,0.110667601,0.237211373,0.113833919,0.244690643,0.115380563,0.12,0.058118653
0.1735,0.084029885,0.173774815,0.084959313,0.180920623,0.085088878,0.2335,0.113089211,0.238882806,0.113273637,0.245622953,0.116554779,0.1,0.04843221
0.1735,0.084029885,0.190275615,0.087956535,0.177286706,0.088061341,0.2285,0.110667601,0.232892324,0.112498421,0.244405093,0.116278917,0.1,0.04843221
0.1785,0.086451496,0.18496029,0.094261726,0.180532702,0.089767748,0.2285,0.110667601,0.230244144,0.115952319,0.237815672,0.118435875,0.1,0.04843221
0.1785,0.086451496,0.181919784,0.088264854,0.185159795,0.088064318,0.2285,0.110667601,0.230573897,0.11619497,0.240134709,0.118421049,0.1,0.04843221
0.1785,0.086451496,0.191919755,0.093034102,0.183042008,0.087357212,0.2235,0.10824599,0.232707221,0.109255351,0.23809603,0.113948664,0.1,0.04843221
0.1785,0.086451496,0.187098669,0.087012417,0.178951829,0.08912139,0.2285,0.110667601,0.230548873,0.110863712,0.232433891,0.115041623,0.1,0.04843221
0.1785,0.086451496,0.19116149,0.092248726,0.186892824,0.088067114,0.2185,0.10582438,0.219633218,0.106721278,0.221696833,0.111972092,0.1,0.04843221
0.1735,0.084029885,0.189250857,0.088006167,0.181830673,0.085775451,0.2335,0.113089211,0.233518426,0.118541627,0.235453603,0.122684042,0.1,0.04843221
0.1735,0.084029885,0.174024093,0.085805957,0.176646831,0.086687225,0.2235,0.10824599,0.232550443,0.111698125,0.241670929,0.117076782,0.1,0.04843221
0.1785,0.086451496,0.18515256,0.091955263,0.186484844,0.088526788,0.2335,0.113089211,0.244965687,0.118559906,0.247884183,0.12212233,0.12,0.058118653
0.1785,0.086451496,0.186610544,0.094252142,0.183527462,0.089124697,0.2385,0.115510822,0.248674221,0.115831676,0.257647467,0.117315877,0.1,0.04843221
0.1785,0.086451496,0.185047827,0.087213093,0.185655432,0.086877533,0.2385,0.115510822,0.247572629,0.11732374,0.257713341,0.117813521,0.1,0.04843221
0.1735,0.084029885,0.18796252,0.091363758,0.173538528,0.086425831,0.2235,0.10824599,0.227243396,0.112199226,0.231749488,0.112919996,0.1,0.04843221
0.1785,0.086451496,0.191014281,0.094845053,0.186944957,0.087862058,0.2235,0.10824599,0.223860999,0.111073597,0.227903951,0.112893799,0.12,0.058118653
0.1785,0.086451496,0.18258402,0.092424264,0.179859235,0.08665183,0.2335,0.113089211,0.238587769,0.115949089,0.2431552,0.119412083,0.12,0.058118653
0.1785,0.086451496,0.193960995,0.089692783,0.185531761,0.088103176,0.2185,0.10582438,0.226830548,0.108085459,0.231022346,0.109802958,0.1,0.04843221
0.1785,0.086451496,0.19369778,0.088327724,0.184270927,0.090421512,0.2235,0.10824599,0.232355098,0.109120848,0.234373871,0.109800483,0.1,0.04843221
0.1785,0.086451496,0.189246469,0.089322119,0.178993367,0.089668132,0.2235,0.10824599,0.228948827,0.109045707,0.23940805,0.113409359,0.1,0.04843221
0.1785,0.086451496,0.193082631,0.094419286,0.184968436,0.090108534,0.2235,0.10824599,0.226259482,0.112234069,0.234185555,0.117292103,0.1,0.04843221
0.1785,0.086451496,0.181357328,0.087143561,0.182511877,0.088958255,0.2235,0.10824599,0.231848382,0.108291589,0.233468634,0.110136964,0.1,0.04843221
0.1735,0.084029885,0.176554706,0.085127221,0.181175291,0.085203981,0.2335,0.113089211,0.244325603,0.11596695,0.249443618,0.118806525,0.12,0.058118653
0.1785,0.086451496,0.194232963,0.092511925,0.183766759,0.087349628,0.2335,0.113089211,0.241719561,0.113593441,0.252058751,0.118301781,0.12,0.058118653
0.1785,0.086451496,0.189930915,0.092412411,0.184175274,0.087795582,0.2285,0.110667601,0.238513474,0.114432404,0.24188169,0.118370804,0.1,0.04843221
0.1785,0.086451496,0.184411289,0.093503068,0.180725306,0.08801265,0.2235,0.10824599,0.226611474,0.108977794,0.23175934,0.112659919,0.1,0.04843221
0.1735,0.084029885,0.178926261,0.088474502,0.180872822,0.085954203,0.2335,0.113089211,0.239332404,0.115927191,0.244452208,0.118632525,0.1,0.04843221
0.1735,0.084029885,0.178527113,0.087402021,0.17466027,0.08779668,0.2235,0.10824599,0.234395393,0.108444355,0.24407208,0.111640471,0.1,0.04843221
0.1785,0.086451496,0.180651692,0.091076263,0.185489206,0.088669609,0.2335,0.113089211,0.242095839,0.118010075,0.243998253,0.123327915,0.12,0.058118653
0.1735,0.084029885,0.181906076,0.088235272,0.180836213,0.086696277,0.2285,0.110667601,0.23184206,0.116136892,0.233125216,0.12066942,0.1,0.04843221
0.1785,0.086451496,0.194485185,0.09343682,0.180804935,0.087422335,0.2285,0.110667601,0.229910216,0.113746947,0.234180865,0.118124399,0.1,0.04843221
0.1785,0.086451496,0.1894175,0.091402596,0.184019449,0.090034494,0.2335,0.113089211,0.243559405,0.11689771,0.25184058,0.119953626,0.1,0.04843221
0.1785,0.086451496,0.193771702,0.088835831,0.185000054,0.090204687,0.2235,0.10824599,0.23464079,0.109944545,0.239625948,0.110326233,0.1,0.04843221
0.1735,0.084029885,0.177816666,0.090694497,0.179978655,0.08405995,0.2235,0.10824599,0.231431829,0.108675782,0.241011352,0.112089004,0.1,0.04843221
0.1785,0.086451496,0.185131204,0.088359589,0.186557866,0.087668757,0.2335,0.113089211,0.243757499,0.114860802,0.244427502,0.115576911,0.1,0.04843221
0.1785,0.086451496,0.185075084,0.092987275,0.182663781,0.088721196,0.2285,0.110667601,0.232734605,0.115111363,0.238671239,0.115856638,0.12,0.058118653
0.1785,0.086451496,0.186930271,0.086933299,0.179287698,0.090480415,0.2285,0.110667601,0.231927674,0.114497921,0.234944875,0.115701775,0.1,0.04843221
0.1735,0.084029885,0.184318702,0.088204875,0.180905758,0.086073071,0.2335,0.113089211,0.240891138,0.114297683,0.244068141,0.114666493,0.1,0.04843221
0.1785,0.086451496,0.182903093,0.08751087,0.178758672,0.088156196,0.2335,0.113089211,0.240784464,0.115311268,0.246312722,0.11685227,0.1,0.04843221
0.1735,0.084029885,0.182615166,0.086199431,0.174260352,0.086787289,0.2335,0.113089211,0.237821,0.115143914,0.241495859,0.118287458,0.1,0.04843221
0.1735,0.084029885,0.18922332,0.087713974,0.180465115,0.085981005,0.2235,0.10824599,0.229585847,0.11103151,0.231769821,0.112085198,0.1,0.04843221
0.1785,0.086451496,0.192863367,0.088688773,0.183831464,0.089654587,0.2235,0.10824599,0.229664233,0.110401941,0.23631533,0.112522562,0.1,0.04843221
0.1785,0.086451496,0.182505065,0.087807434,0.179843711,0.090121849,0.2335,0.113089211,0.243562679,0.113442939,0.250252261,0.11349492,0.1,0.04843221
0.1735,0.084029885,0.181563522,0.090356553,0.176078184,0.08527316,0.2235,0.10824599,0.22415947,0.10871628,0.231306002,0.113015423,0.1,0.04843221
0.1785,0.086451496,0.18726926,0.090521007,0.179708281,0.090081546,0.2335,0.113089211,0.24488576,0.118118071,0.252150057,0.11950792,0.1,0.04843221
0.1735,0.084029885,0.18685276,0.091903783,0.180606282,0.084145469,0.2335,0.113089211,0.244742257,0.114070666,0.245064751,0.119367384,0.1,0.04843221
0.1735,0.084029885,0.185289765,0.089711884,0.177602076,0.08545339,0.2335,0.113089211,0.238151723,0.117560929,0.248643152,0.119728784,0.12,0.058118653
0.1785,0.086451496,0.191213534,0.094202484,0.180299469,0.089334864,0.2335,0.113089211,0.234583886,0.116656265,0.236491833,0.119962642,0.1,0.04843221
0.1785,0.086451496,0.180394562,0.090938855,0.180286439,0.086554503,0.2235,0.10824599,0.232828594,0.1087352,0.239216198,0.11095478,0.1,0.04843221
0.1785,0.086451496,0.186922068,0.088641396,0.18735007,0.090464926,0.2335,0.113089211,0.238520809,0.114743993,0.243301605,0.120035774,0.1,0.04843221
0.1785,0.086451496,0.186881322,0.089702222,0.180443731,0.087023856,0.2285,0.110667601,0.232963034,0.114763969,0.239354116,0.120240836,0.12,0.058118653
0.1785,0.086451496,0.191027502,0.091286369,0.184208126,0.089453399,0.2385,0.115510822,0.244057073,0.120366939,0.252601371,0.124959892,0.1,0.04843221
0.1785,0.086451496,0.187027447,0.092818954,0.184780344,0.088465951,0.2285,0.110667601,0.235151287,0.1157574,0.244176742,0.120940382,0.1,0.04843221
0.1735,0.084029885,0.179459343,0.090378208,0.182059053,0.085734681,0.2185,0.10582438,0.223588283,0.111013521,0.234672398,0.11584896,0.1,0.04843221
0.1735,0.084029885,0.184002436,0.091738507,0.180152778,0.084356403,0.2285,0.110667601,0.234792183,0.114081989,0.236488695,0.115386841,0.1,0.04843221
0.1785,0.086451496,0.184803839,0.092545164,0.180435784,0.088006088,0.2285,0.110667601,0.237510341,0.116027754,0.247948787,0.119570258,0.1,0.04843221
0.1785,0.086451496,0.188148959,0.08997543,0.186615054,0.089881901,0.2285,0.110667601,0.23482496,0.115641973,0.240714724,0.119575278,0.12,0.058118653
0.1735,0.084029885,0.177185221,0.089426247,0.175757453,0.085634844,0.2335,0.113089211,0.233993723,0.114297442,0.236124551,0.117247063,0.1,0.04843221
0.1785,0.086451496,0.191147524,0.089520989,0.184991302,0.087279167,0.2235,0.10824599,0.230372842,0.11073528,0.231307208,0.112232193,0.1,0.04843221
0.1735,0.084029885,0.176154083,0.090204501,0.177499591,0.08687721,0.2285,0.110667601,0.234466928,0.113497444,0.242829009,0.116522818,0.1,0.04843221
0.1785,0.086451496,0.184943706,0.094350973,0.181812623,0.089618051,0.2385,0.115510822,0.24836226,0.117016368,0.259116193,0.11847228,0.1,0.04843221
0.1735,0.084029885,0.175360459,0.091210339,0.176678883,0.084068845,0.2285,0.110667601,0.231474885,0.113151995,0.234992797,0.117919112,0.1,0.04843221
0.1735,0.084029885,0.180595258,0.089430105,0.174564827,0.08595129,0.2285,0.110667601,0.230872733,0.111562201,0.238232896,0.116954332,0.1,0.04843221
0.1785,0.086451496,0.186680478,0.090814733,0.180577314,0.086565022,0.2385,0.115510822,0.243310111,0.119311984,0.245398374,0.124580574,0.1,0.04843221
0.1785,0.086451496,0.195233246,0.089955513,0.18352852,0.088069763,0.2385,0.115510822,0.244374837,0.118240709,0.246733622,0.12264415,0.1,0.04843221
0.1785,0.086451496,0.193687218,0.095017827,0.183391871,0.090239117,0.2285,0.110667601,0.23118889,0.116051823,0.233771805,0.121432716,0.12,0.058118653
0.1785,0.086451496,0.183234759,0.087180205,0.182124995,0.087760969,0.2285,0.110667601,0.228615061,0.110709658,0.235268536,0.114852628,0.1,0.04843221
0.1785,0.086451496,0.182221788,0.092522486,0.18475066,0.08870414,0.2235,0.10824599,0.233371769,0.113121989,0.234848928,0.117171509,0.1,0.04843221
0.1785,0.086451496,0.179997236,0.089460866,0.186654437,0.08683193,0.2285,0.110667601,0.22995546,0.115296698,0.238472925,0.117593125,0.1,0.04843221
0.1785,0.086451496,0.187655362,0.090430551,0.184834793,0.088215551,0.2235,0.10824599,0.233510707,0.110596249,0.244384922,0.110964183,0.1,0.04843221
0.1785,0.086451496,0.190239536,0.08932838,0.179470154,0.09010931,0.2285,0.110667601,0.238749074,0.113130143,0.238988946,0.118519263,0.12,0.058118653
0.1735,0.084029885,0.180824317,0.087930034,0.174855304,0.086356238,0.2335,0.113089211,0.242962851,0.115181311,0.249245706,0.119843415,0.1,0.04843221
0.1785,0.086451496,0.179691491,0.086678989,0.18226622,0.089877028,0.2335,0.113089211,0.244672365,0.11766308,0.248476807,0.119354039,0.1,0.04843221
0.1785,0.086451496,0.19498548,0.092773549,0.178692193,0.087927475,0.2235,0.10824599,0.234460117,0.113324572,0.237874548,0.117187816,0.1,0.04843221
0.1785,0.086451496,0.184226562,0.091858719,0.184835988,0.088078092,0.2335,0.113089211,0.239874626,0.113770635,0.251588262,0.116982416,0.1,0.04843221
0.1785,0.086451496,0.188379792,0.086574753,0.183223625,0.086557949,0.2235,0.10824599,0.229663999,0.109357314,0.23786371,0.112976273,0.1,0.04843221
0.1785,0.086451496,0.190281586,0.093315531,0.180305206,0.089657103,0.2385,0.115510822,0.244914445,0.117812893,0.247406514,0.118659226,0.1,0.04843221
0.1785,0.086451496,0.186465094,0.090660089,0.18238939,0.088491534,0.2335,0.113089211,0.235547607,0.114103391,0.239986541,0.116971675,0.1,0.04843221
0.1785,0.086451496,0.194601535,0.086846351,0.181169562,0.087312415,0.2335,0.113089211,0.242450342,0.118399967,0.242828122,0.121901133,0.1,0.04843221
0.1785,0.086451496,0.192148004,0.088746578,0.183053229,0.089923331,0.2335,0.113089211,0.245042369,0.117706024,0.249984238,0.12001849,0.12,0.058118653
0.1785,0.086451496,0.195558,0.092479893,0.17885418,0.086867493,0.2235,0.10824599,0.231111356,0.111745108,0.242433246,0.113991339,0.12,0.058118653
0.1785,0.086451496,0.185203571,0.094786675,0.180027072,0.087357938,0.2335,0.113089211,0.234656059,0.115428993,0.240231939,0.120923066,0.1,0.04843221
0.1785,0.086451496,0.194111585,0.087059996,0.18706593,0.087024698,0.2285,0.110667601,0.233756178,0.115798926,0.238985802,0.117290319,0.12,0.058118653
0.1785,0.086451496,0.191016222,0.089388545,0.186032685,0.087958354,0.2385,0.115510822,0.242403702,0.116433655,0.24437444,0.119366844,0.1,0.04843221
0.1785,0.086451496,0.180191573,0.088725474,0.187093804,0.089605397,0.2285,0.110667601,0.232442508,0.11499402,0.238247148,0.118855553,0.1,0.04843221
0.1785,0.086451496,0.183761116,0.086569572,0.180967543,0.08828897,0.2385,0.115510822,0.238562125,0.119189388,0.240003999,0.121831909,0.1,0.04843221
0.1785,0.086451496,0.182749611,0.088420568,0.185541578,0.08982726,0.2285,0.110667601,0.231501543,0.113076938,0.239200817,0.117574787,0.12,0.058118653
0.1785,0.086451496,0.195268185,0.090664109,0.186990345,0.088787018,0.2335,0.113089211,0.242847076,0.116860481,0.250079905,0.118314393,0.12,0.058118653
0.1785,0.086451496,0.180610994,0.095017493,0.179042627,0.090701203,0.2335,0.113089211,0.241064944,0.115910906,0.246677003,0.119421182,0.1,0.04843221
